mixCode;loadSize;aggregate1_name;aggregate1_target;aggregate1_actual;aggregate2_name;aggregate2_target;aggregate2_actual;aggregate3_name;aggregate3_target;aggregate3_actual;total_cement_target;total_cement_actual;admixture1_name;admixture1_target;admixture1_actual;admixture2_name;admixture2_target;admixture2_actual;admixture3_name;admixture3_target;admixture3_actual;admixture4_name;admixture4_target;admixture4_actual;total_water_target;total_water_actual;ResistenciaConvertida;water_to_cement_ratio
C-4000-4-3-8-I-R;24.0;GRAVA;22080.0;21990.0;ARENA;18156.0;18105.0;ARENA CALIZA;0.0;0.0;10680.0;10666.0;EUCON 340;56.16;56.47;PLASTOL;47.04;47.28;ESTABILIZADOR;21.36;0.0;ADMX4;21.0;0.0;3204.0;2966.0;280.0;0.27807987999249956
C-4000-4-3-8-R;30.0;GRAVA;27056.0;27100.0;ARENA;25512.0;25615.0;ARENA CALIZA;0.0;0.0;13352.0;13365.0;EUCON 340;70.16;70.64;PLASTOL;68.08;68.48;ESTABILIZADOR;40.24;0.0;ADMX4;0.0;0.0;4544.0;3808.0;280.0;0.2849233071455294
C-4000-4-3-8-R-TREMIE;11.75;GRAVA;11610.0;11605.0;ARENA;8762.0;8665.0;---;0.0;0.0;5464.0;5467.0;EUCON WR 340;27.38;27.28;PLASTOL HR-CM 200;31.96;31.87;---;0.0;0.0;---;0.0;0.0;1990.0;1896.0;280.0;0.34680812145600876
C-4000-4-3-8-TREMIE;829.5;GRAVA;773868.0;769500.0;ARENA;617016.0;614070.0;ARENA CALIZA;0.0;0.0;385704.0;384852.0;MAPEPLAST AC12;0.0;0.0;DYNAMON SXA-CO;0.0;0.0;EUCO ESTABILIZADOR 1;2704.68;2705.4;PLASTOL HMR 200;3054.0;3084.24;136224.0;132330.0;280.0;0.34384646565432947
C-4000-4-3-8-TREMIE;510.0;GRAVA;472926.0;473310.0;ARENA;424776.0;423240.0;ARENA CALIZA;0.0;0.0;237132.0;236970.0;MAPEPLAST N32;0.0;0.0;MAPETARD SD180;0.0;0.0;EUCO ESTABILIZADOR 1;1423.08;1353.18;PLASTOL HMR 200;1710.0;1553.82;72342.0;67542.0;280.0;0.2850234206861628
C-4000-4-3-8-TREMIE;2296.2;GRAVA 3/4;2143788.0;2150910.0;ARENA;1909770.0;1914780.0;---;0.0;0.0;1050216.0;1050738.0;WR 340;5772.78;5592.48;PLASTOL CM 200;8401.74;8404.2;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;1068.0;0.0;330114.0;315492.0;280.0;0.3002575332766113
C-4000-4-3-8-TREMIE;1347.0;GRAVA 3/4;1286718.0;1293630.0;ARENA;1150422.0;1156830.0;---;0.0;0.0;612912.0;615006.0;WR 340;3366.96;3155.46;PLASTOL CM 200;4903.08;4834.5;EUCOESTABILIZADOR;986.64;839.16;AIRTOC;0.0;0.0;168600.0;162768.0;280.0;0.26466083257724315
C-4000-4-7-4;60.0;GRAVA FINA;17580.0;17375.0;GRAVA COMÚN;40520.0;40525.0;ARENA;53180.0;53500.0;19800.0;19860.0;ESTABILIZADOR;78.0;83.0;PLASTOL;89.4;89.65;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;9920.0;9945.0;280.0;0.5007552870090635
C-4000-4-7-4-I;18.75;ARENA;17928.0;17850.0;"GRAVA 1""";12294.0;12210.0;GRAVA 1/2;5292.0;5220.0;7029.0;7065.0;EUCOESTABILIZADOR;29.63;28.98;PLASTOL HR PLUS;32.25;31.47;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;1849.32;1851.0;280.0;0.26199575371549894
C-4000-4-7-4-I-F;25.5;GRAVA FINA;0.0;0.0;GRAVA COMÚN;25146.0;25125.0;ARENA;21900.0;21720.0;8928.0;8889.0;EUCON RD 12;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;39.24;38.58;DYNAMON SX;21.0;19.68;4236.0;4239.0;280.0;0.47688153898076274
C-4000-4-7-5-I;23.0;GRAVA FINA;6758.0;6900.0;GRAVA COMÚN;15578.0;15500.0;ARENA;20514.0;20380.0;7588.0;7594.0;ESTABILIZADOR;29.92;31.06;PLASTOL;34.26;34.42;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;3610.0;3282.0;280.0;0.4321833026073216
C-4000-4-7-6;1814.75;ARENA;1783649.0;1782515.0;"GRAVA 1""";1248590.0;1242395.0;GRAVA 1/2;389550.0;384545.0;599564.0;598290.0;EUCOESTABILIZADOR;2376.81;2423.61;PLASTOL HR PLUS;2713.54;2686.81;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;226870.63;206472.0;280.0;0.34510354510354513
C-4000-4-7-6;2968.35;GRAVA;2735096.0;2722335.0;ARENA;2531669.0;2529170.0;---;0.0;0.0;1216964.0;1218651.0;EUCON WR 340;6707.89;6415.22;PLASTOL HR-CM 200;8518.65;8494.57;---;0.0;0.0;---;0.0;0.0;500528.0;484421.0;280.0;0.3975059307381687
C-4000-4-7-6;248.5;GRAVA;226548.0;228830.0;ARENA;226450.0;256025.0;ARENA CALIZA;0.0;0.0;98154.0;98259.0;EUCON 340;514.36;517.37;PLASTOL;432.32;434.63;ESTABILIZADOR;0.0;0.0;ADMX4;0.0;0.0;32088.0;31171.0;280.0;0.3172330270000712
C-4000-4-7-6;2800.0;GRAVA;2584337.0;2588425.0;ARENA;2386146.0;2383675.0;ARENA CALIZA;0.0;0.0;1194410.0;1195796.0;EUCON WR 40;6367.06;6106.1;PLASTOL HR CM 200;6861.26;6592.32;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;572670.0;538818.0;280.0;0.4505935795068724
C-4000-4-7-6;21.0;GRAVA;19243.0;19390.0;ARENA;18221.0;18550.0;ARENA CALIZA;0.0;0.0;8715.0;8729.0;MAPEPLAST AC12;0.0;0.0;DYNAMON SXA-CO;0.0;0.0;EUCON WR390;44.52;44.52;PLASTOL HMR 200;63.0;60.97;3332.0;3332.0;280.0;0.3817161186848436
C-4000-4-7-6;28.0;GRAVA;27727.0;27650.0;ARENA;25620.0;25410.0;ARENA CALIZA;0.0;0.0;9800.0;9737.0;PLASTOL HDCMB;0.0;0.0;EUCON WR 155;0.0;0.0;MAPEPLAST;43.12;42.98;DYNAMON;21.0;22.12;2961.0;2835.0;280.0;0.291157440690151
C-4000-4-7-6;1835.75;GRAVA 3/4;1710625.0;1724695.0;ARENA;1688750.0;1692950.0;---;0.0;0.0;739648.0;739760.0;WR 340;3969.63;3917.62;PLASTOL CM 200;5185.88;5117.35;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;258307.0;247282.0;280.0;0.33427327781983346
C-4000-4-7-6;1305.5;GRAVA 3/4;1234877.0;1234835.0;ARENA;1164779.0;1165605.0;---;0.0;0.0;533253.0;532812.0;WR 340;2896.18;2905.21;PLASTOL CM 200;3735.97;3739.68;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;187866.0;184926.0;280.0;0.3470755163172001
C-4000-4-7-6;224.0;GRAVA COMUN;196252.0;195895.0;GRAVA 1/2;0.0;0.0;ARENA;204715.0;204610.0;84000.0;83958.0;PLASTOL HR-CMB;127.68;126.0;EUCON RD12;353.92;353.08;ADMX3;0.0;0.0;ADMX4;0.0;0.0;34713.0;34587.0;280.0;0.41195597798899447
C-4000-4-7-6;940.1;GRAVA FINA;274694.0;273315.0;GRAVA COMÚN;634263.0;632695.0;ARENA;842226.0;843724.0;320152.0;320467.0;ESTABILIZADOR;1256.99;1299.2;PLASTOL;1445.57;1470.14;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;138817.0;137053.0;280.0;0.42766649920272604
C-4000-4-7-6;761.25;GRAVA FINA;0.0;0.0;GRAVA COMÚN;749308.0;749525.0;ARENA;660275.0;657090.0;270235.0;269171.0;EUCON RD 12;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;1141.98;1120.84;DYNAMON SX;651.0;598.64;117474.0;117698.0;280.0;0.43726107195797465
C-4000-4-7-6;2472.75;GRAVA FINA;0.0;0.0;GRAVA COMÚN;2436826.0;2428545.0;ARENA;2183006.0;2175740.0;877758.0;876694.0;EUCON WR 155 CM;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;3708.95;3624.6;DYNAMON SX;2107.0;1908.41;340557.0;333949.0;280.0;0.3809185417032625
C-4000-4-7-6-(EXT);69.0;GRAVA;63888.0;63450.0;ARENA;60576.0;59990.0;---;0.0;0.0;28632.0;28664.0;EUCON WR 340;143.52;143.12;PLASTOL HR-CM 200;200.76;200.44;AIRTOD;0.0;0.0;---;0.0;0.0;11880.0;11862.0;280.0;0.4138291934133408
C-4000-4-7-6-ASH;64.25;GRAVA 3/4;61557.0;61985.0;ARENA;49733.0;49820.0;---;0.0;0.0;32454.0;32464.0;WR 340;178.62;159.75;PLASTOL CM 200;210.74;189.28;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;8272.0;7299.0;280.0;0.22483366190241502
C-4000-4-7-6-ASH20;832.0;GRAVA 3/4;778356.0;782560.0;ARENA;552100.0;554590.0;---;0.0;0.0;420171.0;420240.0;WR 340;2313.04;2287.69;PLASTOL CM 200;2728.95;2695.8;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;36334.0;31692.0;280.0;0.07541404911479153
C-4000-4-7-6-ASH20;192.67;GRAVA 3/4;184578.0;188615.0;ARENA;149327.0;150335.0;---;0.0;0.0;97297.0;97536.0;WR 340;535.72;471.26;PLASTOL CM 200;631.95;632.27;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;5404.0;4728.0;280.0;0.04847440944881889
C-4000-4-7-6-F;13.5;GRAVA FINA;0.0;0.0;GRAVA COMÚN;12200.0;12420.0;ARENA;12916.0;13040.0;4792.0;4804.0;ESTABILIZADOR;0.0;0.0;PLASTOL;0.0;0.0;MAPEPLAST R 11;19.32;18.66;DYNAMON SX;12.0;12.0;1868.0;1880.0;280.0;0.3913405495420483
C-4000-4-7-6-FA;34.0;GRAVA;31366.0;31300.0;ARENA;28792.0;28700.0;ARENA CALIZA;0.0;0.0;16148.0;16174.0;EUCON WR 40;78.2;78.32;PLASTOL HR CM 200;86.68;86.94;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;7198.0;6882.0;280.0;0.42549771237789047
C-4000-4-7-6-FA-(EXT);5.5;GRAVA;4526.0;4605.0;ARENA;4658.0;4645.0;ARENA CALIZA;0.0;0.0;2612.0;2611.0;EUCON WR 40;12.64;6.37;PLASTOL HR CM 200;14.02;7.08;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;1162.0;1162.0;280.0;0.4450402144772118
C-4000-4-7-6-I;26.25;GRAVA;25935.0;25800.0;ARENA;18595.0;18425.0;---;0.0;0.0;11155.0;11375.0;EUCON WR 340;55.9;55.8;PLASTOL HR-CM 200;78.2;78.25;---;0.0;0.0;---;0.0;0.0;3955.0;3950.0;280.0;0.34725274725274724
C-4000-4-7-6-I;85.0;GRAVA;84650.0;84100.0;ARENA;60095.0;59450.0;---;0.0;0.0;36130.0;36215.0;EUCON WR 340;178.45;177.7;PLASTOL HR-CM 200;253.25;252.25;AIRTOD;72.3;72.25;---;0.0;0.0;12260.0;12210.0;280.0;0.3371531133508215
C-4000-4-7-6-I;20.0;GRAVA;18540.0;18525.0;ARENA;16770.0;16725.0;ARENA CALIZA;0.0;0.0;8700.0;8665.0;EUCON WR 40;48.2;48.2;PLASTOL HR CM 200;52.2;52.7;AIRTOC D;17.4;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;4050.0;4050.0;280.0;0.46739757645701097
C-4000-4-7-6-I;20.0;GRAVA;20160.0;20150.0;ARENA;14030.0;14425.0;ARENA CALIZA;0.0;0.0;8500.0;8450.0;MAPEPLAST AC12;0.0;0.0;DYNAMON SXA-CO;0.0;0.0;EUCO ESTABILIZADOR 1;42.6;42.7;PLASTOL HMR 200;55.0;54.9;2755.0;2755.0;280.0;0.32603550295857986
C-4000-4-7-6-I;285.0;GRAVA;280960.0;280725.0;ARENA;255460.0;253400.0;N/A;0.0;0.0;99750.0;99600.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST R18A;396.2;393.75;DYNAMON;220.0;227.2;36700.0;35645.0;280.0;0.35788152610441765
C-4000-4-7-6-I;1850.0;GRAVA 3/4;1743155.0;1747325.0;ARENA;1492250.0;1491050.0;---;0.0;0.0;745405.0;746375.0;WR 340;3873.55;3831.95;PLASTOL CM 200;5224.9;5171.85;AIRTOC;1492.05;0.0;EUCOESTABILIZADOR;0.0;0.0;235225.0;217160.0;280.0;0.2909529392061631
C-4000-4-7-6-I;237.5;GRAVA 3/4;227615.0;228500.0;ARENA;188795.0;190050.0;---;0.0;0.0;98550.0;98430.0;WR 340;541.5;484.7;PLASTOL CM 200;691.0;691.45;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;195.0;0.0;30310.0;29980.0;280.0;0.3045819364015036
C-4000-4-7-6-I;187.5;GRAVA FINA;55075.0;55025.0;GRAVA COMÚN;126945.0;126875.0;ARENA;166630.0;167275.0;61870.0;61925.0;ESTABILIZADOR;243.7;253.9;PLASTOL;279.5;292.35;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;30100.0;29940.0;280.0;0.48348809043197416
C-4000-4-7-6-I;150.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;148650.0;148825.0;ARENA;131545.0;130625.0;52500.0;52225.0;EUCON RD 12;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R18A;208.5;205.55;DYNAMON SX;125.0;119.9;21465.0;21505.0;280.0;0.4117759693633317
C-4000-4-7-6-I;420.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;414540.0;413125.0;ARENA;370535.0;370575.0;147000.0;146005.0;EUCON WR 155 CM;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;646.8;626.45;DYNAMON SX;325.0;320.9;59545.0;59255.0;280.0;0.40584226567583304
C-4000-4-7-6-I-ASH20;89.0;GRAVA 3/4;83439.0;83785.0;ARENA;56684.0;57195.0;---;0.0;0.0;44944.0;44949.0;WR 340;247.4;247.12;PLASTOL CM 200;295.86;296.1;AIRTOC;89.89;0.04;EUCOESTABILIZADOR;0.0;0.0;3871.0;3277.0;280.0;0.0729048477163007
C-4000-4-7-6-I-ASH20;16.0;GRAVA 3/4;15025.0;15150.0;ARENA;10658.0;10665.0;---;0.0;0.0;8079.0;8093.0;WR 340;44.49;44.55;PLASTOL CM 200;52.48;51.26;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;17.0;0.0;701.0;422.0;280.0;0.05214382799950574
C-4000-4-7-6-I-ASH20-R;60.2;GRAVA 3/4;56274.0;56680.0;ARENA;40256.0;40620.0;---;0.0;0.0;30399.0;30424.0;WR 340;167.35;154.6;PLASTOL CM 200;197.45;197.69;AIRTOC;60.79;0.0;EUCOESTABILIZADOR;0.0;0.0;2315.0;1960.0;280.0;0.0644228240862477
C-4000-4-7-6-I-F;2009.0;GRAVA;1977199.0;1975295.0;ARENA;1800064.0;1793715.0;ARENA CALIZA;0.0;0.0;703150.0;703962.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST;3093.86;3030.02;DYNAMON;1547.0;1608.74;262780.0;256648.0;280.0;0.36457649702682815
C-4000-4-7-6-I-F;455.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;448476.0;448665.0;ARENA;395122.0;395010.0;159250.0;158865.0;EUCON RD 12;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;700.7;684.95;DYNAMON SX;371.0;355.6;71442.0;71526.0;280.0;0.45023132848645075
C-4000-4-7-6-I-F;203.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;200361.0;199500.0;ARENA;177345.0;177100.0;71050.0;71253.0;EUCON WR 155 CM;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;312.62;305.9;DYNAMON SX;154.0;162.19;30527.0;30583.0;280.0;0.429217015423912
C-4000-4-7-6-PF;135.75;GRAVA COMUN;95559.0;95385.0;GRAVA 1/2;41469.0;42075.0;ARENA;115413.0;115875.0;50898.0;50931.0;PLASTOL HR-CMB;259.2;258.66;EUCON WR 155CM;200.91;199.86;;0.0;0.0;;0.0;0.0;17160.0;17064.0;280.0;0.33504152677151444
C-4000-4-7-6-PF;241.5;GRAVA COMUN;170427.0;170535.0;GRAVA 1/2;73776.0;75045.0;ARENA;208125.0;207705.0;90552.0;90540.0;PLASTOL HR-CMB;461.16;460.53;EUCON WR 155CM;357.42;355.68;;0.0;0.0;;0.0;0.0;27294.0;27102.0;280.0;0.29933730947647447
C-4000-4-7-6-PF;204.75;GRAVA COMUN;144492.0;144300.0;GRAVA 1/2;62553.0;63435.0;ARENA;175344.0;175110.0;76770.0;76689.0;PLASTOL HR-CMB;390.96;390.24;EUCON WR 155CM;303.03;301.74;ADMX3;0.0;0.0;ADMX4;0.0;0.0;24246.0;24135.0;280.0;0.3147126706568087
C-4000-4-7-6-R;351.0;GRAVA;313632.0;314040.0;ARENA;313692.0;312780.0;ARENA CALIZA;0.0;0.0;145632.0;145674.0;EUCON 340;758.16;767.64;PLASTOL;642.0;647.88;ESTABILIZADOR;439.08;0.0;AIRTOC;0.0;0.0;50448.0;50880.0;280.0;0.3492730343094856
C-4000-4-7-6-R-ASH20;44.6;GRAVA 3/4;41858.0;41780.0;ARENA;34218.0;34430.0;---;0.0;0.0;22524.0;22444.0;WR 340;124.0;124.08;PLASTOL CM 200;157.88;158.94;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;44.0;0.0;358.0;720.0;280.0;0.0320798431652112
C-4000-4-7-6-R-ASH20;119.4;GRAVA 3/4;113312.0;113560.0;ARENA;92674.0;92610.0;---;0.0;0.0;61258.0;61292.0;WR 340;322.24;321.64;PLASTOL CM 200;404.16;404.4;EUCOESTABILIZADOR;122.46;55.54;AIRTOC;0.0;0.0;1612.0;1066.0;280.0;0.01739215558311036
C-4000-4-7-8;757.75;GRAVA;702149.0;697515.0;ARENA;649383.0;648235.0;---;0.0;0.0;310702.0;311423.0;EUCON WR 340;1674.89;1657.18;PLASTOL HR-CM 200;2485.42;2479.89;---;0.0;0.0;---;0.0;0.0;81340.0;76601.0;280.0;0.24597091415855604
C-4000-4-7-8;395.5;GRAVA;365890.0;366135.0;ARENA;364952.0;363895.0;AG3;0.0;0.0;152320.0;152453.0;PLASTOL HRCMB 100;478.1;473.34;EUCON WR155 CM;767.34;764.47;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;55804.0;54054.0;280.0;0.354561733780247
C-4000-4-7-8;409.5;GRAVA;367724.0;367605.0;ARENA;363258.0;362250.0;ARENA CALIZA;0.0;0.0;165872.0;166173.0;EUCON 340;863.8;875.14;PLASTOL;847.42;853.51;ESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;64260.0;61439.0;280.0;0.36972913770588484
C-4000-4-7-8;756.0;GRAVA;704977.0;705670.0;ARENA;657335.0;656600.0;ARENA CALIZA;0.0;0.0;317597.0;318213.0;EUCON WR 40;1763.09;1760.29;PLASTOL HR CM 200;2067.8;2062.27;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;143087.0;141183.0;280.0;0.4436745198970501
C-4000-4-7-8;143.5;GRAVA;132930.0;132195.0;ARENA;133672.0;132895.0;N/A;0.0;0.0;59556.0;59619.0;EUCON WR 340;297.78;273.42;PLASTOL HR-CM 200;476.42;197.33;ESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;20398.0;20440.0;280.0;0.34284372431607374
C-4000-4-7-8;70.0;GRAVA 3/4;65604.0;65660.0;ARENA;62062.0;62440.0;---;0.0;0.0;28350.0;28357.0;WR 340;156.1;156.38;PLASTOL CM 200;230.3;230.93;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;11144.0;11102.0;280.0;0.39150826956307083
C-4000-4-7-8;728.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;672700.0;669690.0;ARENA;668955.0;668290.0;280280.0;278782.0;EUCON WR 155 CM;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;1252.16;1208.62;DYNAMON SX;560.0;518.21;106344.0;106554.0;280.0;0.382212624918395
C-4000-4-7-8-AC045-F;133.0;ARENA;122688.0;122330.0;"GRAVA 1""";124408.0;124290.0;GRAVA 1/2;0.0;0.0;48804.0;48804.0;EUCOESTABILIZADOR;283.3;281.92;PLASTOL HR PLUS;223.44;219.78;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;17314.44;17362.0;280.0;0.3557495287271535
C-4000-4-7-8-ASH20-R;27.0;GRAVA 3/4;25770.0;25785.0;ARENA;20847.0;21045.0;---;0.0;0.0;13635.0;13662.0;WR 340;75.06;75.15;PLASTOL CM 200;102.33;94.98;EUCOESTABILIZADOR;27.27;8.88;AIRTOC;0.0;0.0;903.0;696.0;280.0;0.05094422485726833
C-4000-4-7-8-I;621.25;GRAVA;573760.0;571000.0;ARENA;465400.0;464100.0;---;0.0;0.0;261840.0;262570.0;EUCON WR 340;1310.5;1304.3;PLASTOL HR-CM 200;2094.6;2096.65;---;0.0;0.0;---;0.0;0.0;108770.0;109305.0;280.0;0.4162889896027726
C-4000-4-7-8-I;35.7;GRAVA;33150.0;33025.0;ARENA;27170.0;26850.0;ARENA CALIZA;0.0;0.0;15170.0;15160.0;MAPEPLAST N32;182.1;182.05;MAPETARD SD180;45.7;45.75;EUCO ESTABILIZADOR 1;0.0;0.0;PLASTOL HMR 200;0.0;0.0;5510.0;5520.0;280.0;0.3641160949868074
C-4000-4-7-8-I-ASH20;22.5;GRAVA 3/4;21232.0;21365.0;ARENA;15158.0;15340.0;---;0.0;0.0;11361.0;11374.0;WR 340;62.55;62.53;PLASTOL CM 200;85.29;85.41;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;577.0;249.0;280.0;0.02189203446456831
C-4000-4-7-8-I-ASH20-R;62.0;GRAVA 3/4;57809.0;57820.0;ARENA;46795.0;47020.0;---;0.0;0.0;31314.0;31299.0;WR 340;172.36;172.17;PLASTOL CM 200;234.96;234.98;AIRTOC;61.98;0.0;EUCOESTABILIZADOR;64.0;0.0;2844.0;2792.0;280.0;0.08920412792740982
C-4000-4-7-8-I-R;122.0;GRAVA 3/4;115496.0;115580.0;ARENA;108726.0;108590.0;---;0.0;0.0;50624.0;50604.0;WR 340;278.16;277.78;PLASTOL CM 200;405.04;404.56;EUCOESTABILIZADOR;101.2;88.28;AIRTOC;98.0;0.0;17214.0;17178.0;280.0;0.3394593312781598
C-4000-4-7-8-R;35.0;GRAVA 3/4;32641.0;33110.0;ARENA;30387.0;30590.0;---;0.0;0.0;14175.0;14126.0;WR 340;78.05;0.0;PLASTOL CM 200;113.4;113.54;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;42.0;0.0;5250.0;4872.0;280.0;0.3448959365708622
C-4000-4-7-8-R-ASH;5.0;GRAVA 3/4;4690.0;5170.0;ARENA;3774.0;3730.0;---;0.0;0.0;2576.0;2574.0;WR 340;13.4;13.5;PLASTOL CM 200;19.3;19.4;EUCOESTABILIZADOR;5.16;5.18;AIRTOC;0.0;0.0;792.0;796.0;280.0;0.3092463092463092
C-4000-4-7-8-R-ASH20;333.4;GRAVA 3/4;312330.0;315085.0;ARENA;253731.0;255280.0;---;0.0;0.0;167711.0;166572.0;WR 340;910.59;900.6;PLASTOL CM 200;1271.38;1238.62;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;341.0;0.0;12075.0;9489.0;280.0;0.05696635689071393
C-4000-4-7-8-TREMIE;110.5;GRAVA;109864.0;109570.0;ARENA;87772.0;87855.0;ARENA CALIZA;0.0;0.0;45852.0;45832.0;MAPEPLAST AC12;0.0;0.0;DYNAMON SXA-CO;0.0;0.0;EUCO ESTABILIZADOR 1;229.84;229.66;PLASTOL HMR 200;362.0;349.95;17508.0;16828.0;280.0;0.3671670448594868
C-4000-4-7-8-TREMIE;16.0;GRAVA;14712.0;14680.0;ARENA;14064.0;14225.0;ARENA CALIZA;0.0;0.0;6640.0;6643.0;MAPEPLAST N32;0.0;0.0;MAPETARD SD180;0.0;0.0;EUCO ESTABILIZADOR 1;39.84;29.82;PLASTOL HMR 200;54.0;39.86;2344.0;2344.0;280.0;0.35285262682522955
C-4000-4-7-8-TREMIE;58.25;GRAVA 3/4;54812.0;54795.0;ARENA;50936.0;51090.0;---;0.0;0.0;23884.0;23840.0;WR 340;124.12;123.87;PLASTOL CM 200;191.06;190.79;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;7548.0;7406.0;280.0;0.31065436241610744
C-4000-4-7-8-TREMIE;116.25;GRAVA 3/4;110006.0;109790.0;ARENA;104027.0;105460.0;---;0.0;0.0;47087.0;47086.0;WR 340;259.19;259.26;PLASTOL CM 200;388.18;387.9;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;16488.0;16415.0;280.0;0.34861742343796465
C-4500-2-28-6;85.0;GRAVA COMUN;0.0;0.0;GRAVA 1/2;76485.0;76850.0;ARENA;81835.0;81800.0;30170.0;30230.0;PLASTOL HR-CMB;43.3;42.7;EUCON RD12;126.7;126.25;ADMX3;0.0;0.0;ADMX4;0.0;0.0;11515.0;11450.0;315.0;0.3787628183923255
C-4500-2-28-6;115.0;GRAVA FINA;107135.0;106650.0;GRAVA COMÚN;0.0;0.0;ARENA;107455.0;107000.0;39495.0;39295.0;EUCON WR 155 CM;144.0;144.5;PLASTOL HR-CMB-100;33.6;31.35;MAPEPLAST R 11;60.9;58.55;DYNAMON SX;0.0;0.0;17425.0;16405.0;315.0;0.41748314034864487
C-4500-2-28-6-I;11.0;GRAVA;10566.0;10620.0;ARENA;10086.0;10040.0;N/A;0.0;0.0;3740.0;3746.0;PLASTOL HDCMB;5.16;5.06;EUCON RD12;14.74;14.68;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;1656.0;1628.0;315.0;0.4345969033635878
C-4500-2-28-8;20.0;GRAVA;17544.0;17400.0;ARENA;17768.0;17760.0;ARENA CALIZA;0.0;0.0;8496.0;8512.0;EUCON WR 40;47.2;47.28;PLASTOL HR CM 200;59.6;59.68;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;4072.0;4076.0;315.0;0.47885338345864664
C-4500-2-28-8;59.0;GRAVA;54320.0;54400.0;ARENA;54232.0;54360.0;N/A;0.0;0.0;21240.0;21224.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST R18A;82.6;81.4;DYNAMON;44.0;41.88;9508.0;9388.0;315.0;0.4423294383716547
C-4500-2-28-8;18.0;GRAVA FINA;16788.0;16740.0;GRAVA COMÚN;0.0;0.0;ARENA;16304.0;16080.0;6480.0;6504.0;EUCON RD 12;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R18A;25.2;24.8;DYNAMON SX;12.0;13.08;2928.0;2928.0;315.0;0.45018450184501846
C-4500-2-28-8-COL;52.5;GRAVA;40410.0;40560.0;ARENA;56370.0;56205.0;N/A;0.0;0.0;20472.0;20430.0;PLASTOL HDCMB;41.46;41.37;EUCON RD12;82.41;82.23;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;6906.0;6840.0;315.0;0.33480176211453744
